feature,featureType,observation,cas,substanceName,measurement,value,unit
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150860,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226672904.20221129.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226672904.AAWH.20221129.335671,0.332,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152048,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233336301.20230613.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233336301.AAWH.20230613.335671,0.332,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152048,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL233336301.20230613.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L233336301.AAWH.20230613.335671,0.332,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154908,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL235557501.20230920.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L235557501.AAWH.20230920.335671,0.332,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154908,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL235557501.20230920.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L235557501.AAWH.20230920.335671,0.332,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142903,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231038702.20230227.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231038702.AAWH.20230227.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142903,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231038702.20230227.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231038702.AAWH.20230227.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144146,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221543801.20220324.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221543801.AAWH.20220324.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144146,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221543801.20220324.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221543801.AAWH.20220324.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144253,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237471302.20231218.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237471302.AAWH.20231218.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144253,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL237471302.20231218.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L237471302.AAWH.20231218.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144306,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL214602702.20210826.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L214602702.AAWH.20210826.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.144306,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL214602702.20210826.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L214602702.AAWH.20210826.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.55711,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231831002.20230405.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231831002.AAWH.20230405.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.55711,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231831002.20230405.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231831002.AAWH.20230405.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148160,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232047003.20230413.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232047003.AAWH.20230413.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148160,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232047003.20230413.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232047003.AAWH.20230413.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148474,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231523002.20230322.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231523002.AAWH.20230322.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148474,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231523002.20230322.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231523002.AAWH.20230322.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.149009,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL225052201.20220915.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L225052201.AAWH.20220915.335671,0.333,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.149009,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL225052201.20220915.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L225052201.AAWH.20220915.335671,0.333,ng/L
